State,Year,admission_rate_per_100k,search_PC1,search_PC2,search_PC3,log_state_population
Rhode Island,2016,765.7286333350979,-3.218472966179885,0.16035997705918212,0.3701876138879973,13.871716963232277
Rhode Island,2017,813.9669150843214,-3.7480807311704045,-0.2908546421736745,0.7244739536772966,13.870523226894868
Rhode Island,2018,783.5081909645459,-2.9419436671849786,-1.1206268767101093,-0.04856961123085169,13.87315474268733
Rhode Island,2019,826.9086469128429,-2.6064316934639655,-0.7552672403798049,-0.36211999442420456,13.872040218624807
Rhode Island,2020,780.4185881518268,-2.9885479078518338,-0.849775421170173,0.412134604085479,13.871063517084524
South Carolina,2014,307.6535501976648,-0.7184886668646518,2.054300274610393,-0.005485006575208512,15.389706296352033
South Carolina,2015,287.989843149702,0.22984833717440128,2.055456783600511,-0.7884540908198883,15.403930328663744
South Carolina,2016,258.9143610023794,-0.07963060432275758,1.5067408147261407,-0.6142260088616118,15.417527200772113
South Carolina,2017,272.5228173209933,-0.3715392407278516,0.47018581352783273,-0.4847053483167086,15.430354232900534
South Carolina,2018,274.9571754199283,0.5976489686285154,-0.1414382320647774,-1.6170735299844134,15.443122713773281
South Carolina,2019,276.2858342727052,0.7450136018666309,-0.9161251136984204,-1.2418910319006993,15.45600168942329
South Carolina,2020,249.1356907957777,0.6665015489810856,-0.45782986482276894,-1.0834676508495231,15.467632410421755
South Dakota,2014,600.2330316475808,-4.163305514118511,0.10073340705866735,1.0380349529720518,13.652603317789548
South Dakota,2015,579.1756516896133,-4.267334597208917,0.4049233697839841,1.1289775567565212,13.658462518173778
South Dakota,2016,480.4948054459165,-3.881525398931359,-0.026834385908654734,0.7105537503618663,13.668972660569562
South Dakota,2017,486.41917658961785,-4.0858139373307125,-0.812499658336322,0.7037879567701906,13.680528971459587
South Dakota,2018,517.4064631458768,-3.511488161717116,-1.041323226258063,0.21558993379825084,13.686979215656706
South Dakota,2019,631.2512188221078,-3.3078459179850674,-0.41417357274170913,0.1844798232500354,13.695743430298464
South Dakota,2020,532.0835158286445,-3.5779178963601077,-0.6041374913381088,0.3320915881867957,13.702024900337761
Tennessee,2014,375.1174438473634,0.44597969924328884,1.772993970713046,0.29055158944610415,15.69415343766126
Tennessee,2015,407.8628683160904,0.7207164815799215,2.044357571967617,-0.8004001527743131,15.701876019721043
Tennessee,2016,393.909319969684,1.1434647969195204,0.9455242619879524,-0.20483084620956,15.71031942427181
Tennessee,2017,358.9114587770085,1.4069901711893804,0.16452872162102566,1.1615084505473963,15.719816859312724
Tennessee,2018,344.48775334971924,2.1756054414646826,-0.36306713272744817,-0.07065241214534305,15.72921918730286
Tennessee,2019,286.9555987453013,2.438711587222726,-0.6733529698370329,0.08811689258472866,15.73688281460229
Tennessee,2020,320.9021736257909,3.0763543942940252,-1.3114284164975434,1.3762317090215317,15.745122030853159
Texas,2014,235.32167601549557,1.3082577563990019,1.6179061901115095,1.1570805512548532,17.109979525859465
Texas,2015,228.4432320024686,2.161524934188759,1.6794545457467087,1.263948465572291,17.128551580121698
Texas,2016,187.5398723740119,2.1992481570016773,0.6441820979202708,1.4101095059692121,17.144641205804422
